,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_ENR_HI_M,SCH_ENR_HI_F,SCH_ENR_HI,VAL_HI,Score_HI,SCH_ENR_AM_M,SCH_ENR_AM_F,SCH_ENR_AM,VAL_AM,Score_AM,SCH_ENR_AS_M,SCH_ENR_AS_F,SCH_ENR_HP_M,SCH_ENR_HP_F,SCH_ENR_BL_M,SCH_ENR_BL_F,SCH_ENR_WH_M,SCH_ENR_WH_F,SCH_ENR_TR_M,SCH_ENR_TR_F,TOT_ENR_M,TOT_ENR_F,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_M,TOT_HBREPORTED_SEX_F,TOT_HBREPORTED_DIS_M,TOT_HBREPORTED_DIS_F,TOT_HBREPORTED_RAC_M,TOT_HBREPORTED_RAC_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_SATACT,TOT_ENR,AVG_ENR,VAL_SAT
17053,CONNECTICUT,CT,BETHANY PUBLIC SCHOOL DISTRICT,Bethany Community School,11,8,,,,2,0,,,,14,26,0,0,5,2,158,152,5,2,195,190,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17054,CONNECTICUT,CT,BETHEL SCHOOL DISTRICT,Anna H. Rockwell School,47,35,,,,0,0,,,,11,14,0,0,2,2,146,149,8,5,214,205,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17055,CONNECTICUT,CT,BETHEL SCHOOL DISTRICT,Bethel High School,71,59,130,0.001747974,5,0,0,0,0.142857143,5,29,29,0,0,14,8,347,320,11,11,472,427,Yes,17,82,110,7,4,0,0,0,0,0,0,0,0,0,0,0,0,57,20,20,12,4,0,2,2,4,2,0,0,0,0,0,0,11,899,128.4285714,0.012235818
17056,CONNECTICUT,CT,BETHEL SCHOOL DISTRICT,Bethel Middle School,59,53,,,,0,0,,,,29,26,2,2,5,8,236,221,11,8,342,318,-9,-9,-9,-9,-9,-9,2,2,0,0,5,0,7,0,5,0,0,0,23,6,18,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17057,CONNECTICUT,CT,BETHEL SCHOOL DISTRICT,Frank A. Berry School,41,38,,,,2,0,,,,23,11,0,0,2,5,236,185,14,8,318,247,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17058,CONNECTICUT,CT,BETHEL SCHOOL DISTRICT,Ralph M. T. Johnson School,35,38,,,,0,0,,,,14,14,2,0,5,2,167,146,2,2,225,202,-9,-9,-9,-9,-9,-9,2,0,0,0,2,0,4,0,2,0,0,0,23,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17059,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Bloomfield High School,29,20,49,0.047895903,5,0,0,0,0.142857143,5,2,0,0,0,245,185,8,5,11,11,295,221,Yes,9,32,41,133,116,0,0,0,0,0,0,0,0,0,0,0,0,46,24,20,5,2,0,2,0,7,0,0,0,0,0,0,0,249,516,73.71428571,0.48255814
17060,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Laurel School,14,17,,,,2,2,,,,2,5,0,0,122,152,8,5,5,2,153,183,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17061,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Metacomet School,11,11,,,,0,2,,,,2,2,0,0,101,107,2,8,8,2,124,132,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17062,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Carmen Arace Middle School,8,11,,,,0,0,,,,2,0,0,0,89,77,2,0,5,2,106,90,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,18,2,7,0,2,2,0,0,2,2,0,0,0,0,0,0,-18,,,
17063,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Carmen Arace Intermediate School,14,11,,,,0,0,,,,2,2,0,2,89,83,5,2,8,5,118,105,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17064,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Wintonbury Early Childhood Magnet School,11,20,,,,0,0,,,,2,5,0,0,77,53,74,50,17,11,181,139,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17065,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Global Experience Magnet School,11,17,28,0.015584416,5,0,2,2,0.133766234,5,2,2,0,0,50,65,23,41,5,2,91,129,No,-9,-9,-9,25,27,0,0,0,0,0,0,0,0,0,0,0,0,21,23,9,2,0,0,0,0,2,2,0,0,0,0,0,0,52,220,31.42857143,0.236363636
17066,CONNECTICUT,CT,BLOOMFIELD SCHOOL DISTRICT,Learning Academy at Bloomfield,2,0,2,0,5,0,0,0,0.142857143,5,0,0,0,0,5,5,0,2,0,0,7,7,No,-9,-9,-9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,2,0.142857143
17067,CONNECTICUT,CT,BOLTON SCHOOL DISTRICT,Bolton Center School,17,14,,,,0,0,,,,5,8,0,0,20,20,206,203,8,8,256,253,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17068,CONNECTICUT,CT,BOLTON SCHOOL DISTRICT,Bolton High School,5,8,13,0.100234192,5,0,0,0,0.142857143,5,2,2,0,0,11,8,119,143,5,2,142,163,Yes,28,14,33,53,70,2,0,2,0,2,0,2,0,2,0,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,305,43.57142857,0.403278689
17069,CONNECTICUT,CT,BOZRAH SCHOOL DISTRICT,Fields Memorial School,5,5,,,,0,0,,,,0,0,0,0,2,0,98,86,5,5,110,96,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17070,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,Branford High School,44,35,79,0.056800498,5,2,2,4,0.138499844,5,35,35,0,0,14,11,362,356,14,8,471,447,Yes,13,74,133,189,166,2,2,0,0,2,0,2,0,2,0,0,0,28,15,18,4,0,0,0,0,0,0,0,0,0,0,0,0,355,918,131.1428571,0.38671024
17071,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,Francis Walsh Intermediate School,53,44,,,,0,0,,,,29,35,0,0,17,17,335,365,8,8,442,469,-9,-9,-9,-9,-9,-9,0,2,0,0,0,0,2,0,0,0,0,0,25,9,18,7,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17072,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,Mary T. Murphy School,26,23,,,,2,2,,,,38,20,0,0,8,11,164,122,8,2,246,180,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17073,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,Mary R. Tisko School,14,11,,,,0,2,,,,8,11,0,0,2,2,161,152,2,2,187,180,-9,-9,-9,-9,-9,-9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17074,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,Indian Neck School,5,0,,,,0,0,,,,2,0,0,0,2,0,20,14,0,0,29,14,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
17075,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,John B. Sliney School,23,17,,,,0,2,,,,8,5,0,0,5,5,143,125,8,5,187,159,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17076,CONNECTICUT,CT,BRANFORD SCHOOL DISTRICT,Branford High School Horizons Program,5,2,7,0.016233766,5,0,0,0,0.142857143,5,2,0,0,0,2,0,20,11,0,2,29,15,No,-9,-9,-9,12,7,0,0,0,0,0,2,0,0,0,2,0,0,6,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,19,44,6.285714286,0.431818182
17077,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Luis Munoz Marin School,290,290,,,,2,2,,,,2,2,0,0,104,98,23,20,0,2,421,414,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,2,2,2,2,2,2,7,4,22,4,4,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17078,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Barnum School,215,197,,,,0,0,,,,2,2,0,0,92,74,23,14,2,2,334,289,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,7,2,10,4,0,0,0,0,2,2,2,0,0,0,0,0,-18,,,
17079,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Bassick High School,239,206,445,0.32655214,4,2,0,2,,,17,11,0,2,242,170,29,26,2,2,531,417,Yes,4,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,53,18,7,0,0,2,0,0,2,2,2,0,0,0,0,948,135.4285714,0
17080,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Beardsley School,110,89,,,,2,2,,,,2,5,0,0,62,68,5,5,2,2,183,171,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17081,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Black Rock School,125,113,,,,0,0,,,,2,2,0,0,44,29,80,71,2,2,253,217,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17082,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Blackham School,308,245,,,,5,2,,,,23,17,2,2,185,143,104,95,2,5,629,509,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,7,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17083,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Bryant School,104,89,,,,2,2,,,,11,14,0,0,65,65,17,14,5,2,204,186,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17084,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Central High School,296,317,613,0.260167183,4,5,2,7,,,38,32,0,0,332,320,83,89,2,5,756,765,Yes,12,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,56,63,28,4,0,2,0,0,2,18,9,2,4,0,0,0,1521,217.2857143,0
17085,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Columbus School,239,251,,,,0,2,,,,2,2,2,0,149,149,32,14,5,5,429,423,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,15,12,4,4,0,0,0,0,0,0,0,2,0,0,0,0,-18,,,
17086,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Cross School,107,77,,,,0,0,,,,2,2,2,0,98,98,8,8,0,0,217,185,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,19,13,16,7,2,0,0,0,0,0,0,2,0,0,0,0,-18,,,
17087,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Edison School,56,50,,,,0,0,,,,8,5,0,0,71,47,14,14,2,2,151,118,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17088,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Hall School,56,38,,,,0,0,,,,0,2,0,0,59,59,11,17,0,0,126,116,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17089,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Hallen School,65,56,,,,0,2,,,,2,2,0,0,80,80,11,14,0,2,158,156,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17090,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Harding High School,275,272,547,0.372208771,4,0,2,2,,,2,8,2,0,221,182,44,50,2,2,546,516,Yes,5,15,18,0,0,0,0,0,0,0,0,2,2,2,2,2,2,25,15,28,7,7,4,4,0,4,0,4,0,2,0,0,0,0,1062,151.7142857,0
17091,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Hooker School,92,83,,,,0,2,,,,0,2,0,0,68,62,23,20,2,2,185,171,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,0,0,2,0,0,0,0,0,0,0,0,0,-18,,,
17092,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Cesar Batalla School,452,380,,,,5,2,,,,23,11,0,0,140,101,41,35,2,5,663,534,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,5,0,5,0,5,0,36,18,21,0,0,0,0,0,0,0,4,0,0,0,0,0,-18,,,
17093,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Park City Magnet School,80,86,,,,2,2,,,,14,23,0,2,98,119,29,26,0,0,223,258,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17094,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Madison School,149,119,,,,2,0,,,,8,8,0,0,77,65,41,38,5,2,282,232,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,8,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17095,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Classical Studies Academy,59,65,,,,5,2,,,,5,8,2,2,107,116,11,14,0,2,189,209,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17096,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Jettie S. Tisdale School,185,131,,,,0,2,,,,5,8,0,0,164,134,11,8,2,2,367,285,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,2,0,2,0,2,0,32,7,16,7,0,0,0,0,0,0,4,0,0,0,0,0,-18,,,
17097,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Read School,215,215,,,,2,2,,,,5,5,2,2,194,155,53,38,5,0,476,417,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,21,13,29,4,0,0,2,0,0,0,0,0,0,0,0,0,-18,,,
17098,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Roosevelt School,173,170,,,,0,2,,,,11,11,0,2,113,107,20,14,2,2,319,308,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,2,0,2,0,2,0,39,16,22,4,0,2,0,0,0,0,0,0,2,0,0,0,-18,,,
17099,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Skane Center,71,38,,,,0,0,,,,8,8,0,0,32,26,23,14,0,0,134,86,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-18,,,
17100,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Waltersville School,161,170,,,,0,0,,,,2,2,0,0,77,71,11,8,0,2,251,253,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,15,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17101,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Geraldine Johnson School,233,224,,,,11,8,,,,26,5,0,0,122,95,29,38,2,2,423,372,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,0,0,0,0,2,0,0,0,-18,,,
17102,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Winthrop School,113,104,,,,2,2,,,,20,14,0,0,116,98,101,95,5,5,357,318,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,-18,,,
17103,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Multicultural Magnet School,113,152,,,,8,14,,,,2,5,0,2,26,44,47,47,0,2,196,266,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17104,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Dunbar School,104,98,,,,0,0,,,,0,0,0,0,101,98,5,5,2,2,212,203,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,2,7,0,0,0,0,0,0,0,0,4,0,0,0,0,-18,,,
17105,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Curiale School,158,167,,,,2,2,,,,17,14,2,2,161,128,20,20,2,2,362,335,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,19,7,18,4,0,0,2,0,0,0,0,2,2,0,0,0,-18,,,
17106,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,High Horizons Magnet School,53,68,,,,0,2,,,,2,2,2,0,86,116,35,35,2,5,180,228,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,2,0,2,0,2,0,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17107,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Bridgeport Learning Center,23,8,31,0.349206349,4,0,0,0,,,2,0,0,0,23,5,2,0,0,0,50,13,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0
17108,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Interdistrict Discovery Magnet School,74,77,,,,5,2,,,,11,17,2,0,80,65,89,83,2,2,263,246,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17109,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Bridgeport Military Academy,74,62,136,0.357142857,4,2,0,2,,,2,2,0,0,56,38,20,14,2,0,156,116,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,16,7,0,0,0,0,0,0,2,0,0,0,0,0,0,272,38.85714286,0
17110,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Information Technology and Software Engineering High School,83,65,148,0.159183673,5,0,0,0,0.142857143,5,17,5,2,0,107,71,104,32,2,2,315,175,Yes,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,6,4,0,0,0,0,0,0,2,0,0,0,0,0,0,490,70,0
17111,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Biotechnology Research and Zoological Studies HS at the Fa,53,125,178,0.220408163,4,0,0,0,,,5,14,0,0,44,113,38,98,0,0,140,350,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,23,6,6,0,2,0,0,0,0,4,2,0,0,0,0,0,490,70,0
17112,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Aerospace/Hydrospace Engineering and Physical Sciences HS,95,53,148,0.156132756,5,2,2,4,0.134776335,5,17,8,0,0,101,71,113,29,2,2,330,165,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,9,4,2,0,0,0,0,0,0,0,0,2,0,0,0,495,70.71428571,0
17113,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Opportunities for Self-Discovery Community Partnership,2,0,2,0.057142857,5,0,0,0,0.142857143,5,0,0,0,0,2,2,2,2,0,0,6,4,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.428571429,0
17114,CONNECTICUT,CT,BRIDGEPORT SCHOOL DISTRICT,Career and Craftsmanship,11,2,13,0.357142857,4,0,0,0,,,0,0,0,0,5,8,0,0,0,0,16,10,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3.714285714,0
17115,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Chippens Hill Middle School,98,68,,,,0,2,,,,8,11,0,0,29,26,245,218,0,2,380,327,-9,-9,-9,-9,-9,-9,0,0,0,0,0,2,0,0,0,2,0,0,47,18,60,27,2,2,0,0,2,0,0,0,0,0,0,0,-18,,,
17116,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Bristol Central High School,125,116,241,0.066162805,5,2,2,4,0.139387932,5,23,17,2,2,59,44,380,374,2,5,593,560,Yes,18,108,180,234,240,0,0,0,0,0,0,0,0,0,0,0,0,42,27,54,19,6,0,0,0,0,0,0,0,0,0,0,0,474,1153,164.7142857,0.411101474
17117,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Bristol Eastern High School,113,107,220,0.040019,5,2,2,4,0.139532122,5,14,20,0,0,56,47,422,413,2,5,609,594,Yes,18,103,166,231,258,0,0,0,0,0,2,0,0,0,2,0,0,156,54,54,19,7,2,0,0,4,0,0,0,0,0,0,0,489,1203,171.8571429,0.406483791
17118,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Edgewood School,41,50,,,,0,0,,,,5,11,0,0,11,11,116,95,0,2,173,169,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17119,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Ellen P. Hubbell School,68,80,,,,0,0,,,,8,14,0,0,26,20,113,122,2,0,217,236,-9,-9,-9,-9,-9,-9,0,0,0,0,4,0,0,0,2,0,0,0,10,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17120,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Greene-Hills School,116,134,,,,0,2,,,,29,20,2,0,35,47,278,266,2,0,462,469,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,10,6,7,2,2,2,0,0,0,0,0,0,0,0,0,0,-18,,,
17121,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Ivy Drive School,32,35,,,,0,0,,,,2,5,2,0,20,17,143,137,0,0,199,194,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,4,0,0,0,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17122,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Mountain View School,32,35,,,,0,0,,,,14,20,0,2,14,11,119,122,2,0,181,190,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17123,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Northeast Middle School,29,38,,,,0,0,,,,8,8,0,0,17,5,164,149,0,2,218,202,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,9,7,18,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17124,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,South Side School,65,65,,,,2,2,,,,5,5,0,0,11,26,155,152,2,0,240,250,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,4,0,0,0,7,2,11,2,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17125,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Stafford School,53,56,,,,2,2,,,,11,14,2,0,20,29,128,122,0,0,216,223,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17126,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Alternative Special Education Program (ASEP),5,2,7,0.19047619,5,0,0,0,0.142857143,5,0,0,0,0,5,2,5,2,0,0,15,6,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0
17127,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Community/Vocational Program,2,2,4,0.220779221,4,0,0,0,,,0,0,0,0,0,0,2,5,0,0,4,7,No,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.571428571,0
17128,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,West Bristol School,140,143,,,,2,0,,,,17,14,0,0,38,32,266,269,0,2,463,460,-9,-9,-9,-9,-9,-9,0,0,0,0,2,0,0,0,2,0,0,0,24,7,8,2,6,0,0,0,0,0,0,0,0,0,0,0,-18,,,
17129,CONNECTICUT,CT,BRISTOL SCHOOL DISTRICT,Hubbell/Extended Resource,0,2,,,,0,0,,,,0,0,0,0,0,0,2,2,0,0,2,4,-9,-9,-9,-9,-9,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,,,
