,Unnamed: 0,LEA_STATE_NAME,LEA_STATE,LEA_NAME,SCH_NAME,SCH_APENR_IND,SCH_APCOURSES,TOT_APENR_M,TOT_APENR_F,TOT_SATACT_M,TOT_SATACT_F,TOT_HBREPORTED_SEX_F,TOT_HBDISCIPLINED_SEX_M,TOT_HBDISCIPLINED_SEX_F,TOT_HBDISCIPLINED_RAC_M,TOT_HBDISCIPLINED_RAC_F,TOT_HBDISCIPLINED_DIS_M,TOT_HBDISCIPLINED_DIS_F,TOT_DISCWODIS_ISS_M,TOT_DISCWODIS_ISS_F,TOT_DISCWDIS_ISS_IDEA_M,TOT_DISCWDIS_ISS_IDEA_F,TOT_DISCWODIS_ARR_M,TOT_DISCWODIS_ARR_F,TOT_DISCWDIS_ARR_IDEA_M,TOT_DISCWDIS_ARR_IDEA_F,TOT_DISCWODIS_EXPWE_M,TOT_DISCWODIS_EXPWE_F,TOT_DISCWODIS_EXPWOE_M,TOT_DISCWODIS_EXPWOE_F,TOT_DISCWDIS_EXPWOE_IDEA_M,TOT_DISCWDIS_EXPWOE_IDEA_F,TOT_DISCWDIS_EXPZT_IDEA_M,TOT_DISCWDIS_EXPZT_IDEA_F,TOT_ENR,AVG_ENR,TOT_SATACT,VAL_SAT,VAL_WH,VAL_BL,VAL_HP,VAL_TR,VAL_HI,VAL_AS,VAL_AM,VAL_RACE,RACE_SCORE,VAL_GENDER,GENDER_SCORE,VAL_AP_COURSES,AP_SCORE,VAL_SATACT_COURSES,SATACT_SCORE,COURSES_SCORE,TOT_ARR,TOT_EXP,TOT_HARR,TOT_SUSP,VAL_OFFENSES,OFFENSES_SCORE,SCHOOL_SCORE,Race,Value,Gender,GenderValue
6899,171,ALABAMA,AL,Baldwin County,Perdido Elem Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,2,0,2,0,0,0,436,62.285714285714285,0,0.0,0.685124508519004,0.13368283093053734,0.14285714285714285,0.04423328964613368,0.10615989515072084,0.1382699868938401,0.11992136304062909,0.19574985957685828,5,0.06422018348623854,5,0.0,5,0.0,5,5,0,2,0,8,1.2000000000000002,1,4,SCH_ENR_TR,43,TOT_ENR_F,204
6900,90438,VIRGINIA,VA,SOUTHAMPTON CO PBLC SCHS,SOUTHAMPTON HIGH,Yes,9,16,24,59,104,0,0,0,0,0,0,0,88,46,31,10,0,0,0,0,2,0,0,0,0,0,0,0,815,116.42857142857143,163,0.2,0.4289219982471516,0.25223488168273445,0.1404031551270815,0.13426818580192815,0.13058720420683612,0.13794916739702015,0.13794916739702015,0.19461625140853886,5,0.013496932515337423,5,0.049079754601226995,1,0.2,1,1,0,2,0,134,13.8,1,3,SCH_ENR_TR,7,TOT_ENR_F,402
6901,56529,NEW MEXICO,NM,DEXTER CONSOLIDATED SCHOOLS,DEXTER ELEMENTARY,0,0,0,0,0,0,0,4,2,4,0,2,0,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,470,67.14285714285714,0,0.0,0.03799392097264438,0.1343465045592705,0.14285714285714285,0.14285714285714285,0.6635258358662615,0.14285714285714285,0.13860182370820667,0.20043421623968735,4,0.01702127659574468,5,0.0,5,0.0,5,5,0,0,12,11,4.699999999999999,1,3,SCH_ENR_TR,0,TOT_ENR_F,231
6902,90830,WASHINGTON,WA,Auburn School District,Cascade Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,23,16,7,2,0,0,0,0,0,0,6,2,2,2,0,0,751,107.28571428571429,0,0.0,0.31386722465284383,0.04165874072665019,0.09358949971466617,0.06962145710481264,0.09815484116416207,0.06962145710481264,0.1375309111660643,0.11772059023343026,5,0.019973368841544607,5,0.0,5,0.0,5,5,0,8,0,39,5.5,1,4,SCH_ENR_TR,55,TOT_ENR_F,368
6903,46688,MINNESOTA,MN,ROCHESTER PUBLIC SCHOOL DISTRICT,CENTURY AREA LEARNING CENTER,No,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,10.142857142857142,13,0.18309859154929578,0.716297786720322,0.1146881287726358,0.14285714285714285,0.1146881287726358,0.08651911468812877,0.1146881287726358,0.14285714285714285,0.20465651049152053,4,0.7464788732394366,2,0.0,5,0.18309859154929578,1,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,2,TOT_ENR_F,9
6904,20977,FLORIDA,FL,MANATEE,FRANCES WAKELAND ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,537,76.71428571428571,0,0.0,0.1830274009044959,0.009843043362596447,0.13913274807129555,0.0963022080340516,0.283586060122373,0.10188880021282255,0.13913274807129555,0.1361304298255615,5,0.03910614525139665,5,0.0,5,0.0,5,5,0,0,0,25,2.5,1,4,SCH_ENR_TR,25,TOT_ENR_F,279
6905,56150,NEW MEXICO,NM,RIO RANCHO PUBLIC SCHOOLS,SHINING STARS PRESCHOOL,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,77.85714285714286,0,0.0,0.22228047182175623,0.12450851900393185,0.13918741808650067,0.08597640891218873,0.3653997378768021,0.13551769331585847,0.10249017038007864,0.1679086313424452,5,0.08990825688073395,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,31,TOT_ENR_F,248
6906,41232,MASSACHUSETTS,MA,Westborough,Sarah W Gibbons Middle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,84.42857142857143,0,0.0,0.5136572395455644,0.1259366690838772,0.13947304810248973,0.11578438481991782,0.09040367416001933,0.09741358472322939,0.13947304810248973,0.17459166407679824,5,0.116751269035533,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,16,TOT_ENR_F,261
6907,95094,WISCONSIN,WI,Mondovi School District,Mondovi Elementary,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,399,57.0,0,0.0,0.8070175438596491,0.13784461152882205,0.13784461152882205,0.12531328320802004,0.12531328320802004,0.14285714285714285,0.13784461152882205,0.23057644110275685,4,0.007518796992481203,5,0.0,5,0.0,5,5,0,0,2,0,0.6,3,4,SCH_ENR_TR,7,TOT_ENR_F,198
6908,91404,WASHINGTON,WA,Federal Way School District,Green Gables Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,416,59.42857142857143,0,0.0,0.34271978021978017,0.03949175824175825,0.11881868131868133,0.018200549450549445,0.0034340659340659388,0.06112637362637363,0.13804945054945056,0.10312009419152278,5,0.004807692307692308,5,0.0,5,0.0,5,5,0,0,0,9,0.9,1,4,SCH_ENR_TR,67,TOT_ENR_F,209
6909,15995,COLORADO,CO,Falcon School District No. 49 in the county of El Paso and,FALCON ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,323,46.142857142857146,0,0.0,0.6032728881026095,0.09332153914197258,0.13666519239274658,0.11189739053516144,0.018133569217160538,0.13666519239274658,0.14285714285714288,0.1775447020913629,5,0.04643962848297214,5,0.0,5,0.0,5,5,0,0,0,11,1.1,1,4,SCH_ENR_TR,10,TOT_ENR_F,154
6910,57694,NEW YORK,NY,BUFFALO CITY SCHOOL DISTRICT,LEONARDO DA VINCI HIGH SCHOOL,Yes,2,23,32,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,53.42857142857143,84,0.22459893048128343,0.25286478227654696,0.21275783040488921,0.14285714285714285,0.1294881588999236,0.012223071046600453,0.06799083269671506,0.13750954927425516,0.13652733820801047,5,0.47593582887700536,3,0.14705882352941177,1,0.22459893048128343,2,1,0,0,0,0,0.0,1,2,SCH_ENR_TR,5,TOT_ENR_F,276
6911,87403,TEXAS,TX,YSLETA ISD,PARKLAND EL,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,927,132.42857142857142,0,0.0,0.09647095083988287,0.09323470488519031,0.1385421482508861,0.14285714285714285,0.7481892433348744,0.1385421482508861,0.1385421482508861,0.21376835523853557,4,0.03559870550161812,5,0.0,5,0.0,5,5,0,0,0,6,0.6000000000000001,2,4,SCH_ENR_TR,0,TOT_ENR_F,447
6912,55041,NEW JERSEY,NJ,Mount Laurel Township School District,Parkway Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,377,53.857142857142854,0,0.0,0.5123152709359606,0.052671466464569903,0.14285714285714285,0.060629026146267515,0.1083743842364532,0.004926108374384229,0.14285714285714285,0.14637579169598874,5,0.007957559681697613,5,0.0,5,0.0,5,5,0,0,0,8,0.8,2,4,SCH_ENR_TR,31,TOT_ENR_F,190
6913,30387,INDIANA,IN,Carmel Clay Schools,Woodbrook Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473,67.57142857142857,0,0.0,0.6140138930836606,0.12171549380851707,0.14285714285714285,0.058290546662639685,0.12171549380851707,0.026578073089700994,0.14285714285714285,0.17543254088104585,5,0.03171247357293869,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_TR,40,TOT_ENR_F,244
6914,58801,NEW YORK,NY,MASSAPEQUA UNION FREE SCHOOL DISTRICT,UNQUA ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,96.85714285714286,0,0.0,0.7878213232195532,0.13990729034976823,0.14285714285714288,0.1281078803202697,0.10155920775389803,0.13253265908133166,0.14285714285714288,0.22509180663415806,4,0.0029498525073746312,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,4,SCH_ENR_TR,10,TOT_ENR_F,340
6915,29794,ILLINOIS,IL,United Twp HSD 30,United Twp High School,Yes,6,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1682,240.28571428571428,0,0.0,0.44275522337353496,0.03167997282147103,0.14166808221505012,0.10124002038389672,0.0949549855614065,0.12264311194156616,0.14047902157295736,0.1536314882671261,5,0.07372175980975029,5,0.045778834720570746,1,0.0,5,1,0,2,0,0,0.4,4,3,SCH_ENR_TR,70,TOT_ENR_F,779
6916,83036,TEXAS,TX,HART ISD,HART EL,No,0,0,0,5,5,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,36.42857142857143,10,0.0392156862745098,0.10364145658263306,0.12717086834733896,0.14285714285714288,0.14285714285714288,0.8022408963585433,0.14285714285714288,0.14285714285714288,0.22921168467386951,4,0.011764705882352941,5,0.0,5,0.0392156862745098,1,5,0,0,0,13,1.3,1,3,SCH_ENR_TR,0,TOT_ENR_F,129
6917,47883,MISSISSIPPI,MS,OXFORD SCHOOL DISTRICT,OXFORD ELEMENTARY SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,93.28571428571429,0,0.0,0.3502515860861956,0.22620870706628748,0.14285714285714288,0.11376066506234961,0.06781885801793919,0.10916648435790856,0.14285714285714288,0.16470294090070947,5,0.013782542113323124,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,19,TOT_ENR_F,331
6918,40213,MASSACHUSETTS,MA,Franklin,Annie Sullivan Middle School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,64.71428571428571,0,0.0,0.7732576474298328,0.12740460422579628,0.14285714285714285,0.13844213181961526,0.12078208766950488,0.1009145380006307,0.14285714285714285,0.22093075640852364,4,0.011037527593818985,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,2,TOT_ENR_F,224
6919,6935,CALIFORNIA,CA,Coachella Valley Unified,Coral Mountain Academy,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,136.42857142857142,0,0.0,0.13552729992520568,0.13866866118175017,0.14285714285714285,0.14076290201944652,0.8414360508601346,0.14076290201944652,0.14285714285714285,0.24041030024575274,4,0.02198952879581152,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,4,SCH_ENR_TR,2,TOT_ENR_F,467
6920,54073,NEW JERSEY,NJ,Cranford Public School District,Bloomingdale Avenue School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,31.285714285714285,0,0.0,0.7521200260926288,0.13372472276581865,0.14285714285714285,0.09719504240052185,0.12459230267449445,0.11089367253750815,0.14285714285714285,0.21489143602646538,4,0.0045662100456621,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,10,TOT_ENR_F,110
6921,13525,CALIFORNIA,CA,Sweetwater Union High,National City Middle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,769,109.85714285714286,0,0.0,0.1337544120378971,0.1337544120378971,0.14025636262307264,0.1337544120378971,0.7596135983652238,0.07523685677131711,0.14285714285714285,0.21703245667577822,4,0.009102730819245773,5,0.0,5,0.0,5,5,0,2,0,0,0.4,4,4,SCH_ENR_TR,7,TOT_ENR_F,381
6922,65493,OHIO,OH,Athens City,Morrison Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,63.714285714285715,0,0.0,0.7069186418962203,0.10698270339525945,0.14285714285714285,0.10025624599615632,0.10698270339525945,0.10698270339525945,0.14285714285714285,0.20197675482749153,4,0.026905829596412557,5,0.0,5,0.0,5,5,0,0,0,2,0.2,5,4,SCH_ENR_TR,19,TOT_ENR_F,217
6923,64217,NORTH CAROLINA,NC,Union County Public Schools,Rocky River Elementary,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,891,127.28571428571429,0,0.0,0.3330126663459997,0.033349366682700006,0.14061247394580728,0.0878627545294212,0.13772647105980437,0.13500080166746833,0.14061247394580728,0.14402528688242971,5,0.030303030303030304,5,0.0,5,0.0,5,5,0,0,2,4,1.0,1,4,SCH_ENR_TR,49,TOT_ENR_F,432
6924,60413,NEW YORK,NY,NEW YORK CITY PUBLIC SCHOOLS,FRANK MCCOURT HIGH SCHOOL,No,0,0,0,32,52,0,0,0,0,0,0,0,0,2,0,0,-5,-5,-5,-5,0,0,0,0,0,0,0,0,387,55.285714285714285,84,0.21705426356589147,0.14654854189737912,0.03802141011443337,0.14285714285714285,0.10151347360649686,0.262827611664821,0.07050572166851236,0.13252122554448137,0.12782787533618098,5,0.14728682170542637,5,0.0,5,0.21705426356589147,2,5,-10,0,0,2,-3.8,1,4,SCH_ENR_TR,16,TOT_ENR_F,222
6925,33251,IOWA,IA,Waukee Comm School District,Maple Grove Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,110.85714285714286,0,0.0,0.6470913107511045,0.11450662739322534,0.14285714285714285,0.09904270986745214,0.09517673048600885,0.052650957290132555,0.14285714285714285,0.18488323164317275,5,0.061855670103092786,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,34,TOT_ENR_F,364
6926,40856,MASSACHUSETTS,MA,Quincy,Broad Meadows Middle,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,345,49.285714285714285,0,0.0,0.5296066252587992,0.07908902691511387,0.13706004140786748,0.105175983436853,0.09648033126293995,0.025258799171842653,0.13706004140786748,0.15853297840875483,5,0.11304347826086956,5,0.0,5,0.0,5,5,0,0,4,9,2.1,1,4,SCH_ENR_TR,13,TOT_ENR_F,153
6927,54082,NEW JERSEY,NJ,Cresskill Public School District,Merritt Memorial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,45.714285714285715,0,0.0,0.3665178571428571,0.14285714285714285,0.13035714285714287,0.11160714285714286,0.07410714285714286,0.2352678571428571,0.14285714285714285,0.17193877551020403,5,0.0375,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,10,TOT_ENR_F,154
6928,66236,OHIO,OH,Mayfield City,Lander Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,500,71.42857142857143,0,0.0,0.4411428571428571,0.07514285714285714,0.14285714285714285,0.06885714285714287,0.08685714285714285,0.07485714285714286,0.14285714285714285,0.14751020408163265,5,0.012,5,0.0,5,0.0,5,5,0,2,0,16,2.0,1,4,SCH_ENR_TR,37,TOT_ENR_F,247
6929,13300,CALIFORNIA,CA,Soledad Unified,Rose Ferrero Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,516,73.71428571428571,0,0.0,0.11766334440753044,0.1351052048726467,0.13898117386489478,0.14285714285714285,0.8067552602436323,0.12929125138427464,0.14285714285714285,0.23050150292675206,4,0.031007751937984496,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,0,TOT_ENR_F,250
6930,74108,PENNSYLVANIA,PA,South Fayette Township SD,South Fayette Intermediate Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,111.0,0,0.0,0.6306306306306306,0.12998712998713,0.14285714285714285,0.0990990990990991,0.12612612612612611,0.005148005148005148,0.1377091377091377,0.18165103879389594,5,0.02702702702702703,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,34,TOT_ENR_F,378
6931,26258,ILLINOIS,IL,Alxndr/Jcksn/Pulsk/Prry/Union ROE,Jackson/Perry MS TAOEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.5714285714285714,0,0.0,0.4935064935064935,0.14285714285714285,0.14285714285714285,0.03896103896103897,0.03896103896103897,0.14285714285714285,0.14285714285714285,0.16326530612244897,5,0.2727272727272727,4,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,2,TOT_ENR_F,4
6932,53808,NEW JERSEY,NJ,Bergen County Vocational Technical School District,Bergen County Technical High School - Paramus,No,0,0,0,13,19,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,44.42857142857143,32,0.10289389067524116,0.4005512172714745,0.06247129076711071,0.14285714285714288,0.12999540652273772,0.19797887000459347,0.12034910427193386,0.14285714285714288,0.17100859636459084,5,0.14469453376205788,5,0.0,5,0.10289389067524116,1,5,0,0,6,0,1.7999999999999998,1,4,SCH_ENR_TR,4,TOT_ENR_F,133
6933,68778,OKLAHOMA,OK,ARDMORE CITY SCHOOLS,CHARLES EVANS ES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,93.42857142857143,0,0.0,0.2806902577544779,0.012887723896898212,0.14285714285714285,0.05591961555264307,0.0037134119702927075,0.13215377894276978,0.04499781564001748,0.0961742495163203,5,0.05504587155963303,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,130,TOT_ENR_F,309
6934,90163,VIRGINIA,VA,PRINCE WILLIAM CO PBLC SCHS,E.H. MARSTELLER MIDDLE,0,0,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1295,185.0,0,0.0,0.39768339768339767,0.03088803088803089,0.14131274131274132,0.06563706563706563,0.020077220077220077,0.040154440154440155,0.13976833976833977,0.11936017650303365,5,0.04247104247104247,5,0.0,5,0.0,5,5,0,0,6,0,1.7999999999999998,1,4,SCH_ENR_TR,100,TOT_ENR_F,620
6935,43007,MICHIGAN,MI,Grand Rapids Public Schools,Cesar E. Chavez Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,527,75.28571428571429,0,0.0,0.10111141230685824,0.03280021686093793,0.14285714285714288,0.12957441040932502,0.6844673353212253,0.14285714285714288,0.1352670100298184,0.19556209580606437,5,0.0056925996204933585,5,0.0,5,0.0,5,5,0,0,0,19,1.9000000000000001,1,4,SCH_ENR_TR,7,TOT_ENR_F,265
6936,6547,CALIFORNIA,CA,Capistrano Unified,Laguna Niguel Elementary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,77.28571428571429,0,0.0,0.4357010826511751,0.13546342751518353,0.14285714285714288,0.05782941642461052,0.069712173224188,0.030102983892263017,0.1391602851861632,0.1444037873929609,5,0.04251386321626617,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,4,SCH_ENR_TR,46,TOT_ENR_F,282
6937,71111,OREGON,OR,Lincoln County SD,Oceanlake Elementary School,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,58.714285714285715,0,0.0,0.5019117135905456,0.13799096280848105,0.13799096280848105,0.07473062217587766,0.08585331942996176,0.13312478275981926,0.10392770246784845,0.16793286657728784,5,0.06569343065693431,5,0.0,5,0.0,5,5,0,0,9,0,2.6999999999999997,1,4,SCH_ENR_TR,28,TOT_ENR_F,192
6938,20362,FLORIDA,FL,HILLSBOROUGH,MCLANE MIDDLE SCHOOL,0,0,0,0,0,0,0,0,0,0,0,0,0,101,77,38,16,2,0,4,2,0,0,0,0,0,0,0,0,695,99.28571428571429,0,0.0,0.005344295991777997,0.38951695786228163,0.13997944501541626,0.1025693730729702,0.10894141829393628,0.12415210688591985,0.13710174717368964,0.1439436206137131,5,0.015827338129496403,5,0.0,5,0.0,5,5,2,0,0,178,18.6,1,4,SCH_ENR_TR,28,TOT_ENR_F,342
6939,21351,FLORIDA,FL,ORANGE,DISCOVERY MIDDLE,0,0,0,0,0,0,0,0,0,0,0,0,0,59,18,14,7,0,0,0,0,0,0,0,0,0,0,0,0,890,127.14285714285714,0,0.0,0.30321027287319424,0.04398073836276083,0.1406099518459069,0.10802568218298556,0.21219903691813805,0.08443017656500802,0.13836276083467094,0.14725980279752351,5,0.051685393258426963,5,0.0,5,0.0,5,5,0,0,0,77,7.7,1,4,SCH_ENR_TR,31,TOT_ENR_F,422
6940,85867,TEXAS,TX,RICHARDSON ISD,DARTMOUTH EL,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,307,43.857142857142854,0,0.0,0.30991158678455094,0.0069799906933457525,0.14285714285714285,0.09073987901349465,0.07538389948813402,0.022335970218706366,0.13634248487668682,0.1120787077045802,5,0.016286644951140065,5,0.0,5,0.0,5,5,0,0,0,8,0.8,2,4,SCH_ENR_TR,16,TOT_ENR_F,156
6941,83065,TEXAS,TX,HENRIETTA ISD,HENRIETTA MIDDLE,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,239,34.142857142857146,0,0.0,0.6897788404064555,0.1261207411835027,0.14285714285714288,0.11356843992827258,0.03825463239689182,0.14285714285714288,0.1261207411835027,0.19707966868755872,5,0.06276150627615062,5,0.0,5,0.0,5,5,0,0,0,22,2.2,1,4,SCH_ENR_TR,7,TOT_ENR_F,112
6942,37972,MAINE,ME,RSU 34,Alton Elementary School,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5.714285714285714,0,0.0,0.7071428571428571,0.04285714285714286,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09285714285714286,0.2020408163265306,4,0.1,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,0,TOT_ENR_F,22
6943,25722,IDAHO,ID,KUNA JOINT DISTRICT,INITIAL POINT HIGH SCHOOL,No,0,0,0,16,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,15.142857142857142,25,0.2358490566037736,0.6590296495956873,0.12398921832884097,0.14285714285714285,0.10512129380053908,0.020215633423180588,0.14285714285714285,0.12398921832884097,0.1882941855987678,5,0.1320754716981132,5,0.0,5,0.2358490566037736,2,5,0,0,0,4,0.4,4,4,SCH_ENR_TR,4,TOT_ENR_F,46
6944,80480,TEXAS,TX,BROWNSVILLE ISD,RUSSELL EL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,856,122.28571428571429,0,0.0,0.1381842456608812,0.14285714285714288,0.14285714285714288,0.14285714285714288,0.8501335113484646,0.14052069425901204,0.14285714285714288,0.2428952889567042,4,0.011682242990654205,5,0.0,5,0.0,5,5,0,0,0,0,0.0,1,3,SCH_ENR_TR,0,TOT_ENR_F,423
6945,59781,NEW YORK,NY,NEW YORK CITY PUBLIC SCHOOLS,PS 307 DANIEL HALE WILLIAMS,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,-5,-5,-5,-5,0,0,0,0,0,0,0,0,381,54.42857142857143,0,0.0,0.061492313460817405,0.4266966629171353,0.14285714285714285,0.13235845519310085,0.1432320959880015,0.10873640794900638,0.12448443944506937,0.1628367882586105,5,0.11811023622047244,5,0.0,5,0.0,5,5,-10,0,0,4,-3.6,1,4,SCH_ENR_TR,4,TOT_ENR_F,168
6946,73088,PENNSYLVANIA,PA,Lancaster SD,George Washington El Sch,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577,82.42857142857143,0,0.0,0.12552612032681357,0.0007427581084426874,0.14285714285714285,0.10992820004951721,0.6491705867789056,0.13072542708591237,0.139390938351077,0.18547731050825875,5,0.029462738301559793,5,0.0,5,0.0,5,5,0,0,0,4,0.4,4,4,SCH_ENR_TR,19,TOT_ENR_F,280
6947,80173,TEXAS,TX,BARBERS HILL ISD,BARBERS HILL MIDDLE NORTH,0,0,0,0,0,0,0,0,0,0,2,0,0,38,15,13,2,0,0,0,0,0,0,0,0,0,0,0,0,508,72.57142857142857,0,0.0,0.5677727784026997,0.08773903262092238,0.14285714285714285,0.12317210348706412,0.05399325084364455,0.12907761529808773,0.1389201349831271,0.17764743692752694,5,0.1377952755905512,5,0.0,5,0.0,5,5,0,0,2,53,5.9,1,4,SCH_ENR_TR,10,TOT_ENR_F,219
6948,19670,FLORIDA,FL,DADE,WILLIAM H. TURNER TECHNICAL ARTS HIGH SCHOOL,Yes,10,72,161,144,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1473,210.42857142857142,544,0.3693143245078072,0.13810493647560856,0.6663757152555523,0.14285714285714285,0.14014159635340898,0.03501115313742606,0.14014159635340898,0.14014159635340898,0.2003962481122795,4,0.34826883910386963,4,0.1581805838424983,1,0.3693143245078072,2,1,0,0,0,0,0.0,1,2,SCH_ENR_TR,4,TOT_ENR_F,993
